path	bytes	sha256	reason
artifacts/pose-atlas-rebuild/2026-08-25/flux-v4-seven-source-cache-envelope-agent-b/build_cache_envelope.py	11147	B3A552991376F0D700D1E9AB759D13E5E7A17EF4290F2A0652BCFA6DD8FB383B	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/formal-24-600-local-art-tool-admission-snapshot-agent-c/build_snapshot.py	16020	20CFE7BF5AFCC49F268DF5EFF85C8FFCF3BC1A4A429935D3DA56968229D9E43B	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/formal-24-600-local-art-tool-admission-snapshot-agent-c/run_evidence.py	2131	F84373340154355768529B830B6B8DB8F9008202741FCD1DFA3DFE2A351B27BC	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/formal-pose-atlas-v4-existing-assets-audit-agent-b/audit_existing_pose_atlas.py	15102	86BF163A4E666CA1D62AC7037D704105EA9C2AA39918E79BBCAF831D39C1CA06	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/formal-rgb-admission-validator-24-agent-b/build_fixtures.py	1688	02D0687FB701AA96CD7A9A8F8C3AA35623F6C4D77005D1416857F5255F577E3B	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/formal-rgb-admission-validator-24-agent-b/validate_candidate.py	5996	58AE80A5E17E98C68DAD0E1B8D911BF8BA379AAF14A2B43606068DEB8E570653	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/formal-rgb-candidate-input-pack-24-agent-b/build_rgb_candidate_index.py	7232	5721E8E1FBF1654D051A72F51261166D0E2CF550FA80A57028225EC413E02B5A	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/garment-shoe-geometry-inventory-agent-c/build_inventory.py	10744	DB6DBA7993BAFE87018F51170153C63FBDEBC6F012D2893F7E0447CB48B673A6	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/geometry-control-bundle-index-agent-a/validate_bundle_index.py	9041	7E17D8FC9C62CA099961EC00B0FBA74B1B3049DF520DA31CA38905F364499486	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-authority-index/build_identity_authority_index.py	11017	0C925962FAF51979167D073636FB84F0A9EAA2DEB7000B5A8F6033E52E9FF9D6	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-authority-index/verify_identity_authority_index.py	2181	2745388200B5D71DD1F87F9C34989D89E86D50725CB8B3561047C57B783B2816	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/build_fixtures.py	3975	7B5E3E456DF596D0D201DA59629A0516DED6589E420AD9FC00D5C50A21183F71	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/probe_dynamic_training_first_party_shims.py	7879	B5A2BBEF4DE33298C76785F9C806DE89361A86D7FF791D31E7C996CE9613A97F	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/probe_flux_stack_first_party_shims.py	7886	FC9B927034D9A2CA6BFC51AEA253A012FC9AB7E590AED332527F4573FE354C41	Flux／Qwen 系試驗；現行產線為 Chroma1-HD
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/probe_offline_certifi_shim.py	2228	ED24B70F0A665BA39C4C143D9AF21B19274127796124FA7A181E151AB4D46EF0	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/run_authority_admission_once.py	2441	2218AE65CD53FFA7B4D4C9EFCDB7D823EF716B1A1DBB2919CDA5DDE114F8EEB6	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/run_offline_with_first_party_shims.py	1344	D830A6A669BD06AC719191599AD5C956EF947C888335D70DB68421445694A07A	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/test_distinct_source_negative_fixtures.py	2782	483FB651F23A328371293DE7FDADF7B433399201BE99AB933F314E7D13BF0985	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/test_distinct_source_v2_negative_fixtures.py	2278	0CA99C6349296A73A40B56AFB99D4CA1DE5B9BC07AD5188628DC463C2A93FFBC	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/identity-crop-training-admission-agent-a/validate_distinct_source_v2.py	3606	D96FDAF7C4221B35BDF4D536DEA3DDEB80D123A121125BA91921935539BACAF3	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-garment-separation-audit-agent-b/audit_identity_garment_separation.py	7769	26485276681DA6EEAD187E426A11044039EC1C30C34B6852958643FEC43EB924	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/apply_ground_shadow_cleanup_v3.py	6186	AEF8F2E55A4AB77971F4CD4B10625A17FFBF4D1B216175E558A7E51028E7FD1A	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/apply_halo_cleanup_candidate_v3.py	616	17E05E42A2590736D603425D8B319D64B7184D114ED6AD04A224888B3A4A8E16	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/audit_candidate_v3_geometry_alignment.py	612	20013A3FE9C8D350B9F1E1D3DA8C1705AD6EFBA7E50283F1DD530FEF8FB3F44C	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/audit_yaw030_geometry_alignment.py	9159	5C9E03A17413607BF70FC4D7CFA58A2263C7CAF9FEFC350063B4550BDB7AF8E3	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/build_candidate_v3_ornament_side_comparison.py	3065	0E3801EDA54FCC9819CAC73404447EC609F77BC05ABEE8F58F169A36D38F29FF	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/preview_ground_shadow_cleanup_v3.py	3927	AA3F0D25073A87C0BA9E41824B0C72A582D7E2858A405F9AA01487952235D62A	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/preview_halo_cleanup_candidate_v3.py	624	F79476436A41C705DF194EF0731ED03341AF37DF412DFF2DC4B246C2F89B512F	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/qa_and_decontaminate_birefnet_yaw030.py	5069	FE043F2FB82C4476F002F1B02A380037CD648F46C46AB65E8930AFDF006FC073	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/run_birefnet_candidate_v3.py	818	57912E7B94E904C340C33A3EF2132859D2AADC90D98E41080B6C3FD8ED518160	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/run_birefnet_yaw030.py	8468	2C5A4ACADF5615D5E3FE39B6C44D8346C2E299B9784E072D96918C017F8CEDDF	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates/run_decontaminate_candidate_v3.py	715	99F6BAB02F95D66197544888C5C34A3AC32B927DA38BBEC85DCED288E867CFCA	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/apply_halo_cleanup_batch_v3.py	7652	FB7491EFBE8B441FEBDCA114F9FAE97712BC09D07B3BF0BA3AC771C6EA4A4E44	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/audit_angle_identity.py	12687	F44E9D5267B16A539EC351B8CD4E020E94FEB1DB28E1320437D5CE877D98F8C3	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/build_birefnet_contact.py	1723	B5616F06C3E798A8BE67151828FC3BE0A0CF76765D44780F13E45069887C47BE	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/build_face_authority_only_board.py	2083	39C0C5876A73EC4813726E412CFB5E25D27B05166273CF81562F8426E792C3A0	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/build_reference_boards.py	3588	141DD47550B736F1AFFAA987B5531A77092F274539C6BA0228995B53915447B3	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/build_yaw015_golden_reference_board.py	4776	EEA39E173BF41569CEB39E86C0D4001C9BBE709C460AF81E1578A755E20274D5	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/cleanup_yaw015_lower_alpha_v4.py	6306	F21957FD803283A0E8723302BE65904E8074482FA728F40E89DF3BB361EC4F2E	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/cleanup_yaw015_ornament_alpha_v3.py	5613	43411A2B3125A47A093324C8CE8D45587E6D3F7755450B60FB5CD606732806D6	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/decontaminate_candidate.py	1232	A8B76882FE49121B473A461B5D0B9A88FB1F5A0B73409EA0F041AB15A7CC48A0	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/preview_halo_cleanup_batch_v3.py	4662	BAB091987C0E671F33E7CDFF5F661170CC43A9C4F4BDC939C2717F0CDA793DE5	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/qa_candidates.py	4510	AC1AC5C2EA9283794FA63353B1F49B074367D4C1DAB9F57704F9FE4A22EA6E6F	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/qa_corrected_v3.py	4642	5C96B57E08E68D8F55F23AF6DBE24366560E78735A33B8B3CB08AEC665E4FA15	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/qa_yaw015_golden_alpha.py	6290	A3341EC0F211436044C2CC4769F48C2D347FFD70E1D967ECF7DE3D11FCB2CD9D	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/qa_yaw015_golden_alpha_v3.py	707	323B68329BFDCF67E509A51EC84BF97E9001F945EE72B4A1A1C6F5EA1E38B35B	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/qa_yaw015_golden_alpha_v4.py	707	25980A29C001FBD16FE51DC13DCD80448F012C2EE32277051D6D65011934A347	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/qa_yaw015_golden_alpha_v4b.py	710	9DDB1FDE0366C786B1FD3C244420F9E2F0E461467822CF2BC011E3FD25B91243	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/qa_yaw015_golden_gate.py	7258	19ABE9AFEE130D3930B225984BE9F63E0289DB9409E73D9DA1F1841D19BCC6F7	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/identity-refined-candidates-agent-a/run_birefnet_candidate.py	1420	FBA8DCBD90B46820A5471E5A961B38363A39240D0919FE0B4A02DC22C2F7A76B	identity 訓練候選比較；LoRA v2 已定案且權重已選
artifacts/pose-atlas-rebuild/2026-08-25/image-input-production-admission/audit_image_inputs.py	13467	A89E69363A76E64A1B4910EB86B0EFB60635B4B60B8F790D3DB40A71F7395886	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/image-input-production-admission/trace_incremental_generation.py	14990	C39F06B04B68129EA32F99A0D3050EEAD2660F98992224C209C0762093719471	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/image-input-production-admission/trace_local_generation_inputs.py	16343	2BADFB40197B88C19345A9CE5199ED7A7426C49B15C2625848B4B7266340B93D	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/instantmesh-geometry-24-agent-a/render_geometry_controls.py	14475	20FD8B0A44B86F7CAA4C31342F9052ED11D08CFA1625EA44E6319741F794BE8D	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/kandinsky22-conditioning-refs-agent-c/build_conditioning_refs.py	4149	1A47FB3DD7E1FF7609C123CD1AA681439F94C03C5477E27190384BCC759C48AD	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/kandinsky22-depth-runner-agent-b/run_kandinsky22_depth.py	9932	3E5EE8983A832EC5B2A1010D1A0F162A9D1E45A04B3164158CF98382C91338A7	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/kandinsky22-depth-runner-agent-b/run_kandinsky22_depth_img2img.py	8584	E287CF73777E235A0614B40C860E66830458E920F5B4774E83C16C308577719D	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/layer-manifest-schema-draft/generate_fixtures.py	4453	7235D754E24BC4893B1F96939EE62759A22B194679B78BEE62887002A306A220	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/layer-manifest-schema-draft/run_fixture_validation.ps1	3098	4F7FADF74C67858D1561DB5484A1B479BB9D8EF4B31112DAF1F575D26F42E550	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/license-audit-agent-a/run-birefnet-license-supplement.ps1	1492	A6F517168D9BA582ADBEBE3C64CDDDE78D72DF157D06DA5B8045B88B70FB3A71	去背模型評估；bundle 自帶 silhouette，不需去背模型
artifacts/pose-atlas-rebuild/2026-08-25/local-inference-runtime-search-agent-c/audit_local_runtimes.py	5396	CA22030E47C41C28CAD03035B37C61E527229C099444940EC16A52DD08F86F77	產線更換後無現行用途
artifacts/pose-atlas-rebuild/2026-08-25/local-nonpaste-repair-model-audit-agent-b/audit_candidate.py	7987	A5857C3AE735A1EE041EE155B41A66CA6CC3EC433EA1C1331CA799EEDF08535D	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/lora-seq01-02-overfit-smoke-preflight-main/build_two_image_overfit_smoke_plan.py	16257	F407FD410D739AB7C0F05CC923161FA51A81810A8C1498E640115DB85150AA6B	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/lora-seq01-02-overfit-smoke-preflight-main/validate_two_image_overfit_smoke_preflight.py	8966	97C938D485EAF361BAF89400820ADA40D56D8B1B036903278F8E44DD9586CC01	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/lora-smoke-local-supply-chain-preflight-main/audit_lora_smoke_local_supply_chain.py	19969	EB998FF012BE179456097A9A7846792F5AD4BBC86F6AE0985CAE8A36324F4BA0	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/lora-smoke-local-supply-chain-preflight-main/validate_lora_smoke_local_supply_chain.py	1792	5228B4B5336BDC97405E836AF4B6901A31A1FD581A314D1E4B3B3C5BC0BA2E2A	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/all-candidate-actual-yaw070-080-scan-agent-b/audit_shortlist.py	3384	FF8D42D5BF948421BB9C7EAF208961A8158B904539308573FE36118CD7DB42F1	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/all-candidate-actual-yaw070-080-scan-agent-b/inventory_candidates.py	2754	ECD0A79D54DE9D09D5A365F2A3A1D49A0C6CE53BDBBCEF1771EE8FD9440E7760	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/audit_candidate2_b00_front_alignment.py	10338	074F36A30EE3C19F0FD7CC50E5791C3157370F1F82D43103925083064D935F77	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/audit_yaw030_candidate_v2_raw.py	4423	0B310731F92106C34D5FD36CB36373912F2AB6BE2AC513303D83C9D7189D85EF	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/audit_yaw_increment.py	6244	635EF272C4A610FC0B71AB674D767D93640732553C78366F976F58F98662F520	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/candidate-library-inventory-agent-b/inventory_candidates.py	12946	B7DA97993529AB4669384EAC2EE6E4302BCD76BE9D11F90C98279FA9C66308FE	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/checker_hybrid_refine_v3.py	9697	C6D384716949BB1C0DBDCFF9E5BAA84A98F1D072156FF8998632BCA14528BBBF	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/checker_hybrid_rescue.py	9782	C7EBC2E818D7CE819A97F40254D1DDD01B5BCDAB0BEEEA4F0ADEF96E0E25576F	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/compare_candidate2_yaw075_repro.py	5674	4E7E4BB428CFC950083BD870D30A0DB94D29DC385D44A67099B44A336BA32EF0	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/compare_ufbx_body_calculator.py	6364	78A9C06446A1D9288F4B25734A0BA509DB0929B9D0A3C451A1E2EB3E2308D723	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/compare_ufbx_torchscript_identity.py	6785	EB2E6BCEAB908B4C34A9E402C9CE8F7710F22AFC2C669CF60EF03D1B3C982CFA	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/cpu_yaw_control_renderer.c	9390	59C009A8B84F81FB3CEC52FE931FAA492EA2ECCDC13CFBE9C8DC44E70D079C52	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/edge_connected_solid_green_key.py	9280	D8EF2355A115D5F404A7F2208A70E8E3C37D6527B8ACB00DC760E79602A1956B	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/generate_body_equivalence_cases.py	1600	59F2E8C6A5B3914FE0B420AF0BB3BCF4D74A7FAD1036D8892B1435899A27E513	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/localize_yaw030_candidate_v2_visual_qa.py	4832	E51718A9254E086C4C46E7F0BC0B3CF990483A24E429EE08FF9C4F7A072B3BDD	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/make_checker_hybrid_four_bg_contact.py	3343	C9D3156FB0EE8065F97BFEB5A1D712FE892100CC4714C4C348F4E9E86916DBCB	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/make_identity_contact.py	2928	D61AF92FBEF54421F949C35E9B220A11AA02027AE8DFC19A1102A49860EF3795	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/manual_gate_validator.ps1	342	359223579BBC7EC801A5ACB0BFF3DF04263B69638DFBFC62FA803954459B1138	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/package_cpu_yaw_controls.py	5618	4C9548806D02D34A5B3365C443079259DA1F3FA716FA6D1E219F9F76ABB35861	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/qa_yaw030_candidate_v2_birefnet.py	5138	62998EF8FB901B296217B52293DE3003786E42EE3678456AE164F9009BF47C05	去背模型評估；bundle 自帶 silhouette，不需去背模型
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/render_neutral_pointcloud.py	10386	CA75E4DFAE5A952D1BEF8642C00AFD1671F97F0DD656896AFAE4CB1E5F47A7FA	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/strict_rgba_art_qa.py	6478	1917D03125A8EFF8C899F2DD86E759E0D873CB62F19AA062DE26DE75E8100991	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/torchscript_zip_smoke.py	4356	09FF8FBB2015817FF339FD6C8AA75251B1F7E12911323A1849CA01EEB46DF08E	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/ufbx_body_identity_calculator.c	5742	001B6E837742862F475DD9867F608EBBD4158C72E6D06D0441840002F1358A41	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/ufbx_identity_equivalence_extract.c	3601	188B3A86507C96652CC5D509B364FF0558266A880074AC67287A7A47FE3FE67F	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/ufbx_mhr_blendshape_probe.c	5045	5F8512C0008378C2A3DDB39C0DC6D74D1DDE17752BF34CCAFEA779BF823B9FCA	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/ufbx_part_id_audit.c	1016	556C82DA50995BD1D8DF83F55027749C112767CA64015AF0C003EE096FF1C517	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/validate_outfit_core_separation.py	12545	AA83D9B3AB4A4E64B7C6243B3B08342F975C88EA3B21A19264EB5E36495824B0	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw-075-candidate-v1-audit-agent-b/audit_yaw_minus075_v1.py	3931	60AC8044F883AA3061F63460D0341AEE1F0C19F3D1322E099E605B9A06B3CCA5	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw-090-candidate-v1-audit-agent-b/audit_yaw_minus090_v1.py	4479	E673E508A057E71A334D312F09A094AAFF4BDA5DE12770791CBBC0247C5D1143	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw-135-candidate-v1-audit-agent-b/audit_yaw_minus135_v1.py	4783	3605DE5041255D64BB5DA1667CD25A84FA3070DCC56ACA194A9AB2020C0310F5	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw-150-candidate-v1-audit-agent-b/audit_yaw_minus150_v1.py	4412	5F5A72ADFD3E1888143ECD78A7DC8E49B3F6D2548FF1B0714DDD4ADE39D9C8C3	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw-150-candidate-v2-control-first-audit-agent-b/audit_yaw_minus150_v2.py	4768	5F0C68CD98DB9E6C832C74BAC5B111D87D7DC1B060AD2581E4B8AF034CC0540E	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw-165-candidate-v1-audit-agent-b/audit_yaw_minus165_v1.py	3774	7F18BAFFBA735782C156314BBDF69DD7FAF98931D997C5CCB3013DE3D7E40E16	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw-180-candidate-v1-rear-audit-agent-b/audit_yaw_minus180_v1.py	4163	CE38D3B792B39626F372D15621317CDEAD17EA6ED787C160D7035C9FE0D49979	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw000-b00-formal-candidate-audit-agent-b/audit_and_standardize_b00.py	8845	A1EB89CC76D53FB6774AC1009FDFD050993460A71A6C935224C118495F8B2829	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw000-b00-formal-candidate-audit-agent-b/make_b00_identity_contact.py	3084	4151CAC3D60B225FCBFBB483A2BEBBCE2A6ADC0CBFA9287063786976A8860883	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw000-face-identity-correction-candidate-v1-agent-b/audit_localized_diff.py	8364	C042711C5F8D5C295144C55D908EB9C2000561CA70256230EA2BB933CAA19DA0	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw000-face-identity-correction-candidate-v1-agent-b/make_face_correction_identity_contact.py	3118	755C815875AB652E978E100972F12DCBCF623B18D5CAFBC48F3852D985173423	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw015-approved-side-anchor-audit-agent-b/audit_and_standardize_yaw015.py	8854	DBBCE69F22856EEC949B64C734956B8CB854DCB617018FA1C5DFA96EDCC501CF	逐角度撈候選；24 視角改為從控制圖確定性產生
artifacts/pose-atlas-rebuild/2026-08-25/mhr-neutral-body-smoke-agent-b/yaw015-approved-side-anchor-audit-agent-b/make_yaw015_contacts.py	5150	5F0EF26468D9B5A09DD8F8E07C8B59F7C2559C2F1A6DED51D038277198FD3DAC	逐角度撈候選；24 視角改為從控制圖確定性產生
